incident_id,opened_at,cell_id,issue_type,complaint_summary,root_cause,resolution,status,severity
INC-2026-657,2026-07-11T17:00:00,XYZ408,rach,Registration failures at cell edge XYZ408,PRACH occasion collision with co-channel DAS,Restored F1 link and cleared cell barring,Closed,Critical
INC-2026-658,2026-07-12T04:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Re-ran beam calibration procedure,Closed,High
INC-2026-659,2026-07-12T10:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Rebalanced UPF sessions and scaled pod count,Closed,Medium
INC-2026-660,2026-07-12T14:00:00,XYZ407,mobility,Network issue on XYZ407,Under investigation,Updated UDM subscription template,Closed,Medium
INC-2026-661,2026-07-12T21:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-662,2026-07-13T06:00:00,XYZ406,transport,N3 throughput cap during evening peak XYZ406,Backhaul link at high utilization on core switch,Restored F1 link and cleared cell barring,Closed,Medium
INC-2026-663,2026-07-13T14:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Updated UDM subscription template,Closed,Medium
INC-2026-664,2026-07-13T20:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-665,2026-07-14T02:00:00,XYZ401,rlf,RLF cluster after successful HO on XYZ401,Too-late HO — A3 offset insufficient for fast UE,Updated UDM subscription template,Closed,High
INC-2026-666,2026-07-14T07:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-667,2026-07-14T18:00:00,XYZ405,throughput,DL speed below SLA on XYZ405,High DL BLER and rank-1 stuck — interferer on n77,Restored F1 link and cleared cell barring,Closed,Medium
INC-2026-668,2026-07-15T01:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Restored F1 link and cleared cell barring,Closed,High
INC-2026-669,2026-07-15T05:00:00,XYZ402,rlf,RLF cluster after successful HO on XYZ402,Too-late HO — A3 offset insufficient for fast UE,Enabled QoS shaping and scheduled backhaul upgrade,Open,High
INC-2026-670,2026-07-15T11:00:00,XYZ401,rach,Registration failures at cell edge XYZ401,PRACH occasion collision with co-channel DAS,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-671,2026-07-15T23:00:00,XYZ401,core,PDU session release without RF anomaly XYZ401,AMF subscription profile missing DNN,Re-ran beam calibration procedure,Closed,High
INC-2026-672,2026-07-16T05:00:00,XYZ403,rach,Registration failures at cell edge XYZ403,PRACH occasion collision with co-channel DAS,Rebalanced UPF sessions and scaled pod count,In Progress,High
INC-2026-673,2026-07-16T11:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-674,2026-07-16T20:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Restored F1 link and cleared cell barring,Closed,Medium
INC-2026-675,2026-07-16T23:00:00,XYZ404,rlf,RLF cluster after successful HO on XYZ404,Too-late HO — A3 offset insufficient for fast UE,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-676,2026-07-17T09:00:00,XYZ401,rlf,RLF cluster after successful HO on XYZ401,Too-late HO — A3 offset insufficient for fast UE,Restored F1 link and cleared cell barring,Closed,High
INC-2026-677,2026-07-17T16:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Updated UDM subscription template,Closed,High
INC-2026-678,2026-07-17T20:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Restored F1 link and cleared cell barring,In Progress,High
INC-2026-679,2026-07-18T05:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Restored F1 link and cleared cell barring,Closed,High
INC-2026-680,2026-07-18T09:00:00,XYZ401,rach,Registration failures at cell edge XYZ401,PRACH occasion collision with co-channel DAS,Re-ran beam calibration procedure,Closed,High
INC-2026-681,2026-07-18T18:00:00,XYZ406,rach,Registration failures at cell edge XYZ406,PRACH occasion collision with co-channel DAS,Restored F1 link and cleared cell barring,Open,Medium
INC-2026-682,2026-07-19T03:00:00,XYZ403,beamforming,Beam failure ratio above threshold XYZ403,SSB beam weight drift after AAU firmware upgrade,Restored F1 link and cleared cell barring,In Progress,High
INC-2026-683,2026-07-19T09:00:00,XYZ404,call_drop,Voice drops during mobility on XYZ404,Missed Xn neighbor relation for inter-gNB HO,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-684,2026-07-19T13:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Retuned electrical tilt and enabled IRC,In Progress,Critical
INC-2026-685,2026-07-19T23:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Restored F1 link and cleared cell barring,In Progress,High
INC-2026-686,2026-07-20T07:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-687,2026-07-20T10:00:00,XYZ404,transport,N3 throughput cap during evening peak XYZ404,Backhaul link at high utilization on core switch,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-688,2026-07-20T22:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-689,2026-07-21T03:00:00,XYZ403,latency,Video buffering on 5QI-9 during peak XYZ403,UPF cluster CPU saturation,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-690,2026-07-21T08:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Re-ran beam calibration procedure,Closed,Medium
INC-2026-691,2026-07-21T17:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Reduced A3 offset and enabled time-to-trigger tuning,Closed,Critical
INC-2026-692,2026-07-22T00:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-693,2026-07-22T04:00:00,XYZ407,mobility,Network issue on XYZ407,Under investigation,Reduced A3 offset and enabled time-to-trigger tuning,Open,Medium
INC-2026-694,2026-07-22T16:00:00,XYZ406,call_drop,Voice drops during mobility on XYZ406,Missed Xn neighbor relation for inter-gNB HO,Adjusted PRACH configuration index and root sequence,Open,Medium
INC-2026-695,2026-07-22T20:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Adjusted PRACH configuration index and root sequence,Closed,Critical
INC-2026-696,2026-07-23T06:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Re-ran beam calibration procedure,In Progress,Medium
INC-2026-697,2026-07-23T08:00:00,XYZ401,beamforming,Beam failure ratio above threshold XYZ401,SSB beam weight drift after AAU firmware upgrade,Retuned electrical tilt and enabled IRC,Open,High
INC-2026-698,2026-07-23T16:00:00,XYZ407,transport,N3 throughput cap during evening peak XYZ407,Backhaul link at high utilization on core switch,Adjusted PRACH configuration index and root sequence,Closed,Medium
INC-2026-699,2026-07-24T01:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-700,2026-07-24T07:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Retuned electrical tilt and enabled IRC,Closed,Medium
INC-2026-701,2026-07-24T17:00:00,XYZ403,throughput,DL speed below SLA on XYZ403,High DL BLER and rank-1 stuck — interferer on n77,Restored F1 link and cleared cell barring,Closed,High
INC-2026-702,2026-07-24T21:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Updated UDM subscription template,Open,High
INC-2026-703,2026-07-25T07:00:00,XYZ401,latency,Video buffering on 5QI-9 during peak XYZ401,UPF cluster CPU saturation,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-704,2026-07-25T11:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-705,2026-07-25T17:00:00,XYZ401,transport,N3 throughput cap during evening peak XYZ401,Backhaul link at high utilization on core switch,Updated UDM subscription template,Open,High
INC-2026-706,2026-07-26T04:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Enabled QoS shaping and scheduled backhaul upgrade,Open,Medium
INC-2026-707,2026-07-26T07:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Re-ran beam calibration procedure,Open,High
INC-2026-708,2026-07-26T15:00:00,XYZ409,rach,Registration failures at cell edge XYZ409,PRACH occasion collision with co-channel DAS,Re-ran beam calibration procedure,In Progress,Low
INC-2026-709,2026-07-26T20:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-710,2026-07-27T06:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-711,2026-07-27T10:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Restored F1 link and cleared cell barring,Closed,High
INC-2026-712,2026-07-27T20:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-713,2026-07-28T05:00:00,XYZ408,latency,Video buffering on 5QI-9 during peak XYZ408,UPF cluster CPU saturation,Retuned electrical tilt and enabled IRC,Closed,Critical
INC-2026-714,2026-07-28T10:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Medium
INC-2026-715,2026-07-28T18:00:00,XYZ405,transport,N3 throughput cap during evening peak XYZ405,Backhaul link at high utilization on core switch,Updated UDM subscription template,Closed,Medium
INC-2026-716,2026-07-28T21:00:00,XYZ403,beamforming,Beam failure ratio above threshold XYZ403,SSB beam weight drift after AAU firmware upgrade,Rebalanced UPF sessions and scaled pod count,Closed,Critical
INC-2026-717,2026-07-29T04:00:00,XYZ401,rlf,RLF cluster after successful HO on XYZ401,Too-late HO — A3 offset insufficient for fast UE,Rebalanced UPF sessions and scaled pod count,In Progress,Critical
INC-2026-718,2026-07-29T15:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-719,2026-07-29T20:00:00,XYZ407,mobility,Network issue on XYZ407,Under investigation,Adjusted PRACH configuration index and root sequence,Closed,Medium
INC-2026-720,2026-07-30T03:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Restored F1 link and cleared cell barring,Closed,High
INC-2026-721,2026-07-30T10:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Rebalanced UPF sessions and scaled pod count,Open,High
INC-2026-722,2026-07-30T16:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Re-ran beam calibration procedure,Closed,High
INC-2026-723,2026-07-31T03:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Restored F1 link and cleared cell barring,Closed,Critical
INC-2026-724,2026-07-31T08:00:00,XYZ404,transport,N3 throughput cap during evening peak XYZ404,Backhaul link at high utilization on core switch,Enabled QoS shaping and scheduled backhaul upgrade,Open,High
INC-2026-725,2026-07-31T16:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-726,2026-07-31T22:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Updated UDM subscription template,Closed,High
INC-2026-727,2026-08-01T03:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Adjusted PRACH configuration index and root sequence,Closed,Medium
INC-2026-728,2026-08-01T09:00:00,XYZ409,throughput,DL speed below SLA on XYZ409,High DL BLER and rank-1 stuck — interferer on n77,Retuned electrical tilt and enabled IRC,Open,Low
INC-2026-729,2026-08-01T17:00:00,XYZ409,rlf,RLF cluster after successful HO on XYZ409,Too-late HO — A3 offset insufficient for fast UE,Enabled QoS shaping and scheduled backhaul upgrade,In Progress,Low
INC-2026-730,2026-08-02T02:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Reduced A3 offset and enabled time-to-trigger tuning,Closed,Medium
INC-2026-731,2026-08-02T06:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Adjusted PRACH configuration index and root sequence,Closed,Critical
INC-2026-732,2026-08-02T16:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Updated UDM subscription template,In Progress,High
INC-2026-733,2026-08-03T01:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Restored F1 link and cleared cell barring,Closed,Medium
INC-2026-734,2026-08-03T04:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-735,2026-08-03T15:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-736,2026-08-03T19:00:00,XYZ404,handover,HO prep/exec failure spike neighbor sector XYZ404,Target cell barred due to transport alarm on F1,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-737,2026-08-04T03:00:00,XYZ407,handover,HO prep/exec failure spike neighbor sector XYZ407,Target cell barred due to transport alarm on F1,Retuned electrical tilt and enabled IRC,Closed,Medium
INC-2026-738,2026-08-04T12:00:00,XYZ404,core,PDU session release without RF anomaly XYZ404,AMF subscription profile missing DNN,Reduced A3 offset and enabled time-to-trigger tuning,Open,High
INC-2026-739,2026-08-04T16:00:00,XYZ403,core,PDU session release without RF anomaly XYZ403,AMF subscription profile missing DNN,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-740,2026-08-04T22:00:00,XYZ403,handover,HO prep/exec failure spike neighbor sector XYZ403,Target cell barred due to transport alarm on F1,Updated UDM subscription template,Closed,Critical
INC-2026-741,2026-08-05T06:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Rebalanced UPF sessions and scaled pod count,Closed,Medium
INC-2026-742,2026-08-05T15:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Retuned electrical tilt and enabled IRC,Closed,Medium
